행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관,주최기관,전화번호,후원기관,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-18,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-19,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-19,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-20,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-20,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-21,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-21,2019-12-29,18:00,20:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-21,2019-12-29,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-21,2019-12-29,18:00,19:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-22,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-22,2019-12-29,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-24,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-24,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-25,2019-12-29,14:00,16:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-25,2019-12-29,17:00,19:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
문화가 있는 날 12월 앙상블 시리즈,봉산문화회관 스페이스라온,클래식,2019-12-25,2019-12-29,19:30,20:30,유료,봉산문화회관,봉산문화회관,053-661-3521,,90,전석 10000원,8세 이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-26,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-26,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-27,2019-12-29,19:45,21:45,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-27,2019-12-29,19:30,21:00,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-28,2019-12-29,19:00,21:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-28,2019-12-29,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-28,2019-12-29,18:00,19:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
김성녀의 뮤지컬 모노드라마 벽속의 요정,봉산문화회관 가온홀,뮤지컬,2019-12-29,2019-12-29,15:00,17:00,유료,고도예술기획,고도예술기획,1566-7897,,424,전석 55000원,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
상주단체기획 연극유산게임,봉산문화회관 스페이스라온,뮤지컬,2019-12-29,2019-12-29,15:00,16:30,유료,봉산문화회관,봉산문화회관+지오뮤직,053-661-3521,,90,,,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
중구민과 함께하는 송년음악회,봉산문화회관 가온홀,클래식,2019-12-31,2019-12-31,19:00,20:30,무료,중구문화원,중구문화원,053-255-5123,,424,전석무료,전체관람가,,,bongsanart.jung.daegu.kr,,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
"바리톤 김동규, 미트스롯 정미애와 함께하는 신년음악회",봉산문화회관 가온홀,복합,2020-01-10,2020-01-10,19:30,21:00,유료,봉산문화회관,봉산문화회관,053-661-3521,,424,R석60000원/S석50000원,8세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-01,2020-02-16,14:00,16:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-01,2020-02-16,18:00,20:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-02,2020-02-16,14:00,16:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-02,2020-02-16,18:00,20:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-04,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-05,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-06,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-07,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-08,2020-02-16,14:00,16:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-08,2020-02-16,18:00,20:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-09,2020-02-16,14:00,16:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-11,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-12,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-13,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-14,2020-02-16,19:30,21:45,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-15,2020-02-16,14:00,16:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-15,2020-02-16,18:00,20:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
웰메이드소극장 시리즈 Ⅰ뮤지컬 키다리 아저씨,봉산문화회관 가온홀,뮤지컬,2020-02-16,2020-02-16,14:00,16:15,유료,㈜파워포엠,㈜파워포엠,053-422-4224,,424,전석66000원,11세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
봉포유 Vol.1 라이브밴드와 함께하는 뮤지컬 갈라 콘서트,봉산문화회관 가온홀,뮤지컬,2020-08-08,2020-08-08,19:00,20:00,유료,"한국문화예술회관연합회, 봉산문화회관","한국문화예술위원회, 봉산문화회관",053-661-3521,문화체육관광부,424,전석10000원,8세이상,홈페이지 참조,,bongsanart.jung.daegu.kr,www.ticketlink.co.kr+봉산문화회관,Y,대구광역시 중구 봉산문화길 77,대구광역시 중구 봉산동 125,35.86339725,128.5965618,2022-06-10
